date,Open,High,Low,Close,Adj Close,Volume,P_mean,P_sum,twt_count
07-08-2012,1239,1266.2,1234.65,1264.05,1264.05,1049577,0.015364917,12,781
08-08-2012,1265,1266.65,1246.4,1249.2,1249.2,821500,0.007425743,6,808
09-08-2012,1250.25,1267.85,1250.25,1258.15,1258.15,564737,-0.049261084,-20,406
10-08-2012,1256,1285,1255.75,1280.05,1280.05,1541178,0.066753927,51,764
13-08-2012,1279.1,1279.1,1257.25,1266.3,1266.3,714019,-0.024604569,-14,569
14-08-2012,1260,1273.25,1259.25,1268.4,1268.4,568465,-0.113157895,-43,380
16-08-2012,1270.15,1271.55,1252.1,1263.55,1263.55,894146,-0.047058824,-20,425
17-08-2012,1265.05,1284.5,1264,1278.6,1278.6,643788,-0.061007958,-23,377
21-08-2012,1279.9,1305,1277.1,1298.65,1298.65,1025788,-0.106666667,-32,300
22-08-2012,1295.9,1309,1288.1,1291.65,1291.65,567048,-0.006734007,-2,297
23-08-2012,1291.75,1326,1291.75,1323.45,1323.45,1168657,-0.019379845,-5,258
24-08-2012,1320,1328.4,1313,1322.85,1322.85,789469,-0.027874564,-8,287
27-08-2012,1316.2,1330.9,1315,1320.45,1320.45,483600,-0.065714286,-23,350
28-08-2012,1326.95,1354.65,1315,1350.9,1350.9,1133102,-0.062015504,-16,258
29-08-2012,1350,1358,1335,1343.3,1343.3,1069645,0.040983607,20,488
30-08-2012,1339.9,1388.8,1323.4,1367.15,1367.15,1666716,0.043373494,18,415
31-08-2012,1357,1359,1334.65,1343.75,1343.75,886924,-0.032921811,-8,243
03-09-2012,1350,1354.9,1333,1337.85,1337.85,611913,0.014005602,5,357
04-09-2012,1332.9,1347,1322.05,1340.85,1340.85,754009,-0.04,-17,425
05-09-2012,1339.5,1371,1332,1364.5,1364.5,1014480,-0.007915567,-6,758
06-09-2012,1364.1,1379.9,1353.65,1375.6,1375.6,1145842,0.019635344,14,713
07-09-2012,1390,1396.8,1378.9,1386.7,1386.7,1318328,-0.053278689,-26,488
08-09-2012,1380.45,1389.4,1380.45,1386.5,1386.5,42619,-0.079457364,-41,516
10-09-2012,1383.2,1383.9,1365.95,1371.45,1371.45,738012,0.015763547,16,1015
11-09-2012,1369,1395.6,1364.05,1392.65,1392.65,637090,-0.046232877,-27,584
12-09-2012,1396.95,1421,1389.9,1414.9,1414.9,1057233,-0.016260163,-8,492
13-09-2012,1413,1423.95,1409.55,1417.7,1417.7,940605,-0.075987842,-25,329
14-09-2012,1428,1439.8,1402.15,1413.1,1413.1,1407420,-0.068027211,-30,441
17-09-2012,1418.25,1421.55,1335.5,1342.1,1342.1,2547195,-0.054495913,-20,367
18-09-2012,1345,1345,1292.55,1299.8,1299.8,3610103,-0.047619048,-17,357
20-09-2012,1295,1336.9,1291.6,1322,1322,2021253,-0.026369168,-13,493
21-09-2012,1324.9,1332.3,1298.3,1304.05,1304.05,2123879,-0.072916667,-35,480
24-09-2012,1310,1313,1277,1289.45,1289.45,2468510,-0.014531044,-11,757
25-09-2012,1290.1,1309.75,1282.3,1293.2,1293.2,1911847,-0.041522491,-72,1734
26-09-2012,1295.2,1305,1282,1285.6,1285.6,1646406,-0.050997783,-69,1353
27-09-2012,1280.1,1299.5,1261.1,1271.55,1271.55,2802699,0.013157895,10,760
28-09-2012,1278.8,1305,1276.5,1295.9,1295.9,1456498,-0.024074074,-13,540
01-10-2012,1295,1309.8,1293.05,1302.95,1302.95,897809,0.009070295,4,441
03-10-2012,1301,1325,1301,1322.65,1322.65,1159115,-0.051724138,-18,348
04-10-2012,1320,1321.65,1308.65,1317.15,1317.15,659642,-0.063432836,-17,268
05-10-2012,1310.25,1319.35,1055,1304,1304,1918055,-0.090666667,-34,375
08-10-2012,1310,1315.25,1285.45,1292.7,1292.7,842704,0.018442623,9,488
09-10-2012,1297.9,1298.8,1285,1294.85,1294.85,645577,-0.072289157,-24,332
10-10-2012,1286,1301.75,1285,1289.35,1289.35,581989,-0.080851064,-38,470
11-10-2012,1290.25,1301.55,1286.05,1289.45,1289.45,817763,-0.052369077,-21,401
12-10-2012,1278.8,1313.65,1273.2,1298.45,1298.45,1234771,-0.060773481,-22,362
15-10-2012,1294,1302.4,1287.5,1294.65,1294.65,407264,-0.059405941,-18,303
16-10-2012,1297,1310.2,1287.8,1295.9,1295.9,641372,-0.035598706,-11,309
17-10-2012,1301.3,1304.9,1272,1283.15,1283.15,798740,-0.029023747,-11,379
18-10-2012,1286.25,1311,1280.2,1307.35,1307.35,723564,-0.118243243,-35,296
19-10-2012,1309,1311.4,1282,1289.7,1289.7,1412808,-0.107305936,-47,438
22-10-2012,1325.1,1334.9,1303,1318.9,1318.9,2698671,-0.035714286,-16,448
23-10-2012,1324,1324,1311.9,1314.6,1314.6,568348,-0.007263923,-3,413
25-10-2012,1315,1323.9,1304.25,1315.35,1315.35,1127235,-0.065830721,-21,319
26-10-2012,1306.2,1322,1306.2,1315.3,1315.3,523675,-0.026128266,-11,421
29-10-2012,1311,1319.8,1300.8,1308.4,1308.4,407814,-0.105849582,-38,359
30-10-2012,1304.4,1322,1304.4,1311.5,1311.5,402634,-0.064285714,-18,280
31-10-2012,1309.1,1316.8,1304,1315.5,1315.5,499768,-0.077205882,-21,272
01-11-2012,1314.9,1320.35,1310.2,1315.25,1315.25,789884,-0.091254753,-24,263
02-11-2012,1324.9,1338,1318.4,1331.2,1331.2,836987,-0.068669528,-16,233
05-11-2012,1335.9,1343.35,1325.3,1329.6,1329.6,611913,-0.087349398,-29,332
06-11-2012,1325,1337.4,1319.45,1320.55,1320.55,648733,-0.087136929,-21,241
07-11-2012,1325,1333.35,1321.5,1331.5,1331.5,529195,-0.061946903,-21,339
08-11-2012,1324,1334.7,1316.6,1331.2,1331.2,619522,-0.096875,-31,320
09-11-2012,1330,1333.25,1320.9,1324.95,1324.95,355691,-0.115702479,-28,242
12-11-2012,1320,1348,1320,1334.5,1334.5,733391,-0.152249135,-44,289
13-11-2012,1335.15,1337.2,1322.05,1325.3,1325.3,71507,-0.097014925,-26,268
15-11-2012,1320.1,1322,1291,1294.15,1294.15,867701,-0.035031847,-11,314
16-11-2012,1299.8,1306.8,1280.1,1286.8,1286.8,799445,-0.050632911,-12,237
19-11-2012,1290.1,1295,1258.5,1262.35,1262.35,838143,-0.153005464,-28,183
20-11-2012,1275,1282.9,1256.05,1272.8,1272.8,628020,-0.150485437,-31,206
21-11-2012,1276.25,1294.7,1276.25,1282.2,1282.2,470872,-0.072519084,-19,262
22-11-2012,1282.1,1284.1,1271,1276.45,1276.45,305812,-0.111464968,-35,314
23-11-2012,1282,1291.4,1271.25,1288.6,1288.6,374838,-0.029739777,-8,269
26-11-2012,1288,1295.7,1285,1293.7,1293.7,228167,-0.069105691,-17,246
27-11-2012,1299.9,1299.9,1288.3,1295.2,1295.2,669080,-0.077253219,-18,233
29-11-2012,1310,1312,1292.35,1298.1,1298.1,1735289,-0.017595308,-6,341
30-11-2012,1295,1325,1291.1,1314,1314,1789647,-0.022792023,-8,351
03-12-2012,1315,1322,1305.2,1316.8,1316.8,659756,-0.010344828,-3,290
04-12-2012,1315.1,1321.8,1292.9,1299.45,1299.45,797560,-0.031620553,-8,253
05-12-2012,1300,1307.55,1288.6,1297.9,1297.9,895029,-0.027777778,-6,216
06-12-2012,1295,1295,1269,1280.7,1280.7,1185046,-0.005830904,-2,343
07-12-2012,1276.65,1280.7,1257.05,1264.15,1264.15,978607,-0.055276382,-11,199
10-12-2012,1262.1,1266.8,1231.2,1237.2,1237.2,1514715,-0.038235294,-13,340
11-12-2012,1235,1243,1210.35,1219.7,1219.7,2463457,-0.101123596,-18,178
12-12-2012,1224.9,1241,1221.1,1225.8,1225.8,1243974,-0.055921053,-17,304
13-12-2012,1230.1,1234.6,1217.1,1222.55,1222.55,1148581,-0.085365854,-28,328
14-12-2012,1217,1245,1216.15,1242.9,1242.9,1098407,-0.133956386,-43,321
17-12-2012,1239.15,1248.9,1202.1,1205.5,1205.5,2241449,-0.116129032,-54,465
18-12-2012,1214.7,1225,1197,1210.65,1210.65,2344241,-0.083870968,-26,310
19-12-2012,1216.1,1236.55,1216.1,1232.65,1232.65,3321030,-0.11627907,-30,258
20-12-2012,1227.15,1255,1227.15,1252.05,1252.05,1157015,-0.075601375,-22,291
21-12-2012,1250,1264.4,1237.7,1258.7,1258.7,1228984,-0.094462541,-29,307
24-12-2012,1262,1271.1,1260.1,1266.2,1266.2,627409,-0.127020785,-55,433
26-12-2012,1267,1269.15,1255.3,1262.2,1262.2,717629,-0.061617458,-48,779
27-12-2012,1264.9,1264.9,1247.65,1250.95,1250.95,997079,-0.099540582,-65,653
28-12-2012,1254,1272,1250.75,1267.5,1267.5,750811,-0.080614203,-42,521
31-12-2012,1261,1265.6,1252,1255.85,1255.85,352085,-0.203184411,-855,4208
01-01-2013,1266.95,1267.9,1260,1264.15,1264.15,254790,-0.184618222,-1001,5422
02-01-2013,1267,1272.4,1255.55,1263.3,1263.3,940123,-0.155234657,-215,1385
03-01-2013,1265,1284,1259.95,1280.6,1280.6,1317565,-0.172259508,-154,894
04-01-2013,1285,1301,1280.9,1299.2,1299.2,2614380,-0.119153675,-107,898
07-01-2013,1300,1304,1290.25,1294.85,1294.85,910376,-0.081096849,-139,1714
08-01-2013,1295,1304.3,1294.3,1300.25,1300.25,1170935,-0.057106599,-45,788
09-01-2013,1301,1307.4,1273.15,1276.6,1276.6,1567949,-0.030757098,-39,1268
10-01-2013,1279.9,1282.1,1255.3,1258.4,1258.4,2261419,-0.005628518,-6,1066
11-01-2013,1290,1322.5,1290,1306.35,1306.35,3902503,-0.123966942,-120,968
14-01-2013,1319,1348.45,1307.35,1334.5,1334.5,2895112,-0.155299056,-148,953
15-01-2013,1390,1400,1327,1337.45,1337.45,4131489,-0.150877193,-86,570
16-01-2013,1336.9,1355,1309,1347.75,1347.75,2054746,-0.125748503,-63,501
17-01-2013,1349.7,1371.8,1343,1362,1362,1514272,-0.099796334,-49,491
18-01-2013,1362.5,1366.05,1338.05,1351,1351,720235,-0.06768559,-31,458
21-01-2013,1352.5,1354.9,1327.1,1330,1330,630019,-0.076212471,-33,433
22-01-2013,1326,1331.7,1308.1,1317.5,1317.5,693315,-0.141414141,-56,396
23-01-2013,1315.75,1323.75,1298.4,1311.95,1311.95,938827,-0.060941828,-22,361
24-01-2013,1305,1336.9,1305,1328.55,1328.55,1749235,-0.078078078,-26,333
25-01-2013,1323.75,1345,1323.75,1340.5,1340.5,760550,-0.168316832,-68,404
28-01-2013,1340.3,1349.95,1337.95,1345.05,1345.05,1214077,-0.221590909,-78,352
29-01-2013,1341.2,1356.55,1340.3,1344.95,1344.95,865902,-0.093439364,-47,503
30-01-2013,1341,1349.85,1335.8,1346.15,1346.15,1139572,-0.14953271,-48,321
31-01-2013,1348.85,1352.45,1326.4,1344.15,1344.15,2156584,-0.14057508,-44,313
01-02-2013,1344,1352,1342.15,1348.1,1348.1,742270,-0.114583333,-33,288
04-02-2013,1349,1367.8,1345.15,1356.35,1356.35,1243652,-0.141552511,-31,219
05-02-2013,1345.1,1365,1345.1,1360.05,1360.05,1080997,-0.145762712,-43,295
06-02-2013,1362.5,1375.9,1362,1370.55,1370.55,1786853,-0.177966102,-42,236
07-02-2013,1361,1390,1361,1387.15,1387.15,1306391,-0.071005917,-24,338
08-02-2013,1386,1437,1385.1,1422.6,1422.6,3486809,-0.126279863,-37,293
11-02-2013,1424,1428.9,1412.25,1414.7,1414.7,1156063,-0.086757991,-19,219
12-02-2013,1409.05,1415,1401.85,1410.05,1410.05,1112751,-0.202941176,-69,340
13-02-2013,1409.8,1441.65,1405.1,1435.4,1435.4,1911333,-0.182662539,-59,323
14-02-2013,1430.1,1455.8,1429,1447.7,1447.7,1473479,-0.088161209,-35,397
15-02-2013,1444,1451.8,1430.65,1442.15,1442.15,910395,-0.088145897,-29,329
18-02-2013,1440.1,1441.9,1420,1425.35,1425.35,476043,-0.130597015,-35,268
19-02-2013,1421.6,1448.9,1412.7,1443.55,1443.55,372147,-0.12962963,-42,324
20-02-2013,1441.5,1457,1441.5,1452.8,1452.8,1130759,-0.050675676,-15,296
21-02-2013,1440.7,1456.85,1440.7,1451.05,1451.05,1924573,-0.099415205,-34,342
22-02-2013,1450,1464.05,1442.3,1455.1,1455.1,655347,-0.054285714,-19,350
25-02-2013,1453,1475,1451.5,1473.7,1473.7,865015,0,0,258
26-02-2013,1467,1499.95,1466,1496.4,1496.4,1426835,-0.005208333,-1,192
27-02-2013,1495.25,1503.05,1477.3,1483.2,1483.2,1278341,0.02247191,6,267
28-02-2013,1486.25,1525,1485.25,1517,1517,2299712,-0.100456621,-22,219
01-03-2013,1515.1,1516,1498,1501.85,1501.85,1268663,-0.042801556,-11,257
04-03-2013,1491,1519.9,1491,1513.2,1513.2,1568038,-0.051162791,-11,215
05-03-2013,1517,1543,1508.6,1540.15,1540.15,1720027,-0.091269841,-23,252
06-03-2013,1536.15,1565.5,1536.15,1561.2,1561.2,1149755,0.006741573,3,445
07-03-2013,1561,1597.6,1559.35,1589.9,1589.9,1954351,-0.089605735,-25,279
08-03-2013,1590,1595.65,1574.9,1583.15,1583.15,2170751,-0.09375,-18,192
11-03-2013,1575,1589.55,1556.65,1566.2,1566.2,1110665,-0.112612613,-25,222
12-03-2013,1558,1567.95,1548,1560.5,1560.5,904726,0.017142857,6,350
13-03-2013,1556.05,1558.7,1548,1551.7,1551.7,897248,-0.048689139,-13,267
14-03-2013,1557,1577,1543.8,1567.7,1567.7,1525609,-0.051401869,-11,214
15-03-2013,1572,1580.4,1560.6,1570.25,1570.25,2106199,-0.094594595,-28,296
18-03-2013,1559.85,1573.65,1554.4,1566.95,1566.95,847494,-0.122171946,-27,221
19-03-2013,1564.5,1564.5,1540.45,1546.75,1546.75,1869955,-0.016,-4,250
20-03-2013,1540,1572.65,1539.95,1557.65,1557.65,2084068,-0.017482517,-5,286
21-03-2013,1563,1574.4,1553.7,1559.95,1559.95,832302,-0.064981949,-18,277
22-03-2013,1561.4,1562.1,1532,1542.15,1542.15,1357228,-0.070539419,-17,241
25-03-2013,1548.5,1552,1528.4,1543.35,1543.35,928658,-0.089393939,-59,660
26-03-2013,1540.1,1570,1536.15,1556.35,1556.35,890768,-0.242612943,-1987,8190
28-03-2013,1556,1583.4,1541.65,1575.75,1575.75,1532831,-0.244598517,-3034,12404
01-04-2013,1565,1573.7,1551.25,1556.85,1556.85,484406,-0.229508197,-1106,4819
02-04-2013,1556,1571.2,1541.25,1567.35,1567.35,565166,-0.170780856,-339,1985
03-04-2013,1570,1575,1531,1543.4,1543.4,479966,-0.177740864,-214,1204
04-04-2013,1540.1,1540.1,1501,1507.8,1507.8,563169,-0.200507614,-237,1182
05-04-2013,1505,1509.35,1484.1,1498.35,1498.35,932624,-0.175171363,-230,1313
